sample_id,stage,latency_s,peak_vram_gb,energy_J,is_warmup
2619,nli,1.863755,6.428365,390.568,0
2620,image_search,3.203177,15.348945,417.565,0
2620,reranker,0.000603,16.188573,0.044,0
2620,nli,3.165925,9.972648,782.772,0
2621,image_search,3.133632,15.348945,373.544,0
2621,reranker,0.000551,16.188573,0.043,0
2621,nli,3.121095,9.972648,785.810,0
2622,image_search,3.207300,15.348945,421.541,0
2622,reranker,0.000568,16.188573,0.045,0
2622,nli,3.154734,9.972648,779.665,0
2623,image_search,3.279832,15.348945,437.458,0
2623,reranker,0.000658,16.188573,0.074,0
2623,nli,3.092172,9.972648,755.715,0
2624,image_search,2.405801,15.348945,311.983,0
2624,reranker,0.000626,16.188573,0.042,0
2624,nli,3.126913,9.972648,801.119,0
2625,image_search,2.429504,15.348945,320.429,0
2625,reranker,0.000627,16.188573,0.065,0
2625,nli,3.116042,9.972648,773.817,0
2626,image_search,2.366831,15.348945,321.643,0
2626,reranker,0.000573,16.188573,0.107,0
2626,nli,3.119310,9.972648,775.532,0
2627,image_search,2.369391,15.348945,289.933,0
2627,reranker,0.000705,16.188573,0.109,0
2627,nli,3.132931,9.972648,774.688,0
2628,image_search,2.301068,15.348945,305.384,0
2628,reranker,0.000562,16.188573,0.063,0
2628,nli,2.207163,7.317832,471.068,0
2629,image_search,2.410985,15.348945,320.338,0
2629,reranker,0.000532,16.188573,0.084,0
2629,nli,3.149158,9.972648,770.546,0
2630,image_search,2.388075,15.348945,289.296,0
2630,reranker,0.000598,16.188573,0.066,0
2630,nli,3.145525,9.972648,784.545,0
2631,image_search,2.316056,15.348945,308.193,0
2631,reranker,0.000600,16.188573,0.101,0
2631,nli,3.145880,9.972648,786.876,0
2632,image_search,2.403105,15.348945,319.728,0
2632,reranker,0.000599,16.188573,0.095,0
2632,nli,2.551478,9.972648,603.843,0
2633,image_search,2.862668,15.348945,384.549,0
2633,reranker,0.000581,16.188573,0.080,0
2633,nli,3.108327,9.972648,745.263,0
2634,image_search,3.437479,15.348945,450.045,0
2634,reranker,0.000427,16.188573,0.067,0
2634,nli,2.726542,9.972648,629.277,0
2635,image_search,3.391765,15.348945,400.731,0
2635,reranker,0.000420,16.188573,0.066,0
2635,nli,3.126659,9.972648,780.084,0
2636,image_search,3.540847,15.348945,467.424,0
2636,reranker,0.000431,16.188573,0.070,0
2636,nli,2.876366,9.972648,705.443,0
2637,image_search,2.911071,15.348945,354.561,0
2637,reranker,0.000594,16.188573,0.038,0
2637,nli,1.240428,4.677825,189.928,0
2638,image_search,2.400233,15.348945,321.834,0
2638,reranker,0.000581,16.188573,0.077,0
2638,nli,2.853117,9.972648,680.496,0
2639,image_search,2.319531,15.348945,307.487,0
2639,reranker,0.000572,16.188573,0.073,0
2639,nli,1.611215,4.209355,302.743,0
2640,image_search,2.375707,15.348945,319.454,0
2640,reranker,0.000480,16.188573,0.079,0
2640,nli,1.198763,3.832076,178.806,0
2641,image_search,2.356182,15.348945,311.271,0
2641,reranker,0.000533,16.188573,0.094,0
2641,nli,3.102098,9.972648,773.296,0
2642,image_search,2.359701,15.348945,316.539,0
2642,reranker,0.000444,16.188573,0.072,0
2642,nli,2.791611,9.972648,670.973,0
2643,image_search,2.348354,15.348945,288.157,0
2643,reranker,0.000437,16.188573,0.070,0
2643,nli,2.617931,9.972648,626.623,0
2644,image_search,2.358530,15.348945,285.127,0
2644,reranker,0.000481,16.188573,0.074,0
2644,nli,3.109485,9.972648,752.905,0
2645,image_search,2.361356,15.348945,317.178,0
2645,reranker,0.000464,16.188573,0.077,0
2645,nli,2.957203,9.972648,749.334,0
2646,image_search,2.451576,15.348945,294.336,0
2646,reranker,0.000473,16.188573,0.075,0
2646,nli,2.067931,6.678950,439.436,0
2647,image_search,3.300158,15.348945,436.923,0
2647,reranker,0.000443,16.188573,0.073,0
2647,nli,2.487335,9.972648,560.301,0
2648,image_search,3.448349,15.348945,458.168,0
2648,reranker,0.000497,16.188573,0.075,0
2648,nli,2.643599,9.972648,643.868,0
2649,image_search,3.437432,15.348945,414.041,0
2649,reranker,0.000439,16.188573,0.071,0
2649,nli,2.593649,9.972648,618.968,0
2650,image_search,3.404350,15.348945,450.954,0
2650,reranker,0.000492,16.188573,0.082,0
2650,nli,2.613148,9.972648,602.183,0
2651,image_search,2.630411,15.348945,355.559,0
2651,reranker,0.000492,16.188573,0.077,0
2651,nli,2.109849,6.570699,449.312,0
2652,image_search,2.394278,15.348945,318.530,0
2652,reranker,0.000582,16.188573,0.069,0
2652,nli,3.036274,9.972648,762.606,0
2653,image_search,2.423324,15.348945,320.996,0
2653,reranker,0.000486,16.188573,0.077,0
2653,nli,2.646104,9.972648,595.815,0
2654,image_search,2.397058,15.348945,309.608,0
2654,reranker,0.000693,16.188573,0.085,0
2654,nli,3.109953,9.972648,779.673,0
2655,image_search,2.390203,15.348945,317.092,0
2655,reranker,0.000435,16.188573,0.071,0
2655,nli,1.470915,4.414800,266.483,0
2656,image_search,2.323641,15.348945,308.434,0
2656,reranker,0.000595,16.188573,0.073,0
2656,nli,3.022516,9.972648,750.862,0
2657,image_search,2.311825,15.348945,311.753,0
2657,reranker,0.000540,16.188573,0.074,0
2657,nli,3.150200,9.972648,764.159,0
2658,image_search,2.314265,15.348945,311.259,0
2658,reranker,0.000556,16.188573,0.095,0
2658,nli,2.857266,9.972648,690.538,0
2659,image_search,3.148658,15.348945,421.440,0
2659,reranker,0.000451,16.188573,0.075,0
2659,nli,3.166389,9.972648,785.564,0
2660,image_search,3.405800,15.348945,407.220,0
2660,reranker,0.000459,16.188573,0.077,0
2660,nli,3.079943,9.972648,783.299,0
2661,image_search,3.399750,15.348945,447.705,0
2661,reranker,0.000434,16.188573,0.071,0
2661,nli,2.876931,9.972648,691.713,0
2662,image_search,3.405855,15.348945,407.492,0
2662,reranker,0.000467,16.188573,0.076,0
2662,nli,2.705203,9.972648,600.806,0
2663,image_search,2.727826,15.348945,333.755,0
2663,reranker,0.000576,16.188573,0.101,0
2663,nli,3.085662,9.972648,738.523,0
2664,image_search,2.420855,15.348945,295.734,0
2664,reranker,0.000434,16.188573,0.071,0
2664,nli,2.669382,9.972648,638.036,0
2665,image_search,2.370274,15.348945,318.486,0
2665,reranker,0.000437,16.188573,0.073,0
2665,nli,3.180136,9.972648,791.297,0
2666,image_search,2.364587,15.348945,317.212,0
2666,reranker,0.000475,16.188573,0.080,0
2666,nli,2.703742,9.972648,623.574,0
2667,image_search,2.360550,15.348945,317.198,0
2667,reranker,0.000540,16.188573,0.097,0
2667,nli,3.127500,9.972648,779.791,0
2668,image_search,2.385470,15.348945,293.116,0
2668,reranker,0.001075,16.188573,0.081,0
2668,nli,2.974227,9.972648,718.975,0
2669,image_search,2.398263,15.348945,315.608,0
2669,reranker,0.000578,16.188573,0.050,0
2669,nli,1.243996,4.375617,193.135,0
2670,image_search,2.394449,15.348945,318.579,0
2670,reranker,0.000605,16.188573,0.110,0
2670,nli,3.045052,9.972648,728.627,0
2671,image_search,2.397247,15.348945,296.702,0
2671,reranker,0.000715,16.188573,0.080,0
2671,nli,3.130427,9.972648,777.349,0
2672,image_search,2.437995,15.348945,327.061,0
2672,reranker,0.001307,16.188573,0.166,0
2672,nli,3.122752,9.972648,788.471,0
2673,image_search,2.441952,15.348945,320.655,0
2673,reranker,0.000601,16.188573,0.061,0
2673,nli,2.213980,9.566556,474.363,0
2674,image_search,3.093643,15.348945,373.844,0
2674,reranker,0.000448,16.188573,0.069,0
2674,nli,3.161652,9.972648,794.388,0
2675,image_search,3.686788,15.348945,441.371,0
2675,reranker,0.000563,16.188573,0.049,0
2675,nli,1.760657,6.134036,366.207,0
2676,image_search,3.158700,15.348945,420.226,0
2676,reranker,0.000560,16.188573,0.091,0
2676,nli,3.107133,9.972648,761.298,0
2677,image_search,3.322746,15.348945,445.143,0
2677,reranker,0.000453,16.188573,0.075,0
2677,nli,3.132249,9.972648,763.788,0
2678,image_search,3.064355,15.348945,406.508,0
2678,reranker,0.000500,16.188573,0.072,0
2678,nli,3.283796,9.972648,789.857,0
2679,image_search,2.443196,15.348945,324.123,0
2679,reranker,0.000462,16.188573,0.074,0
2679,nli,3.162060,9.972648,798.307,0
2680,image_search,2.370303,15.348945,290.193,0
2680,reranker,0.000633,16.188573,0.076,0
2680,nli,2.987613,9.972648,714.979,0
2681,image_search,2.361075,15.348945,296.373,0
2681,reranker,0.000582,16.188573,0.075,0
2681,nli,2.716930,9.972648,672.489,0
2682,image_search,2.355988,15.348945,311.165,0
2682,reranker,0.000465,16.188573,0.038,0
2682,nli,3.112844,9.972648,743.346,0
2683,image_search,2.323594,15.348945,308.494,0
2683,reranker,0.000630,16.188573,0.080,0
2683,nli,2.872542,9.972648,684.119,0
2684,image_search,2.362364,15.348945,320.056,0
2684,reranker,0.000677,16.188573,0.077,0
2684,nli,2.872641,9.972648,668.371,0
2685,image_search,2.316371,15.348945,312.700,0
2685,reranker,0.000487,16.188573,0.083,0
2685,nli,3.118101,9.972648,785.148,0
2686,image_search,2.746886,15.348945,360.761,0
2686,reranker,0.000491,16.188573,0.070,0
2686,nli,3.198674,9.972648,754.051,0
2687,image_search,3.536162,15.348945,425.090,0
2687,reranker,0.000878,16.188573,0.075,0
2687,nli,3.128627,9.972648,758.715,0
2688,image_search,3.267777,15.348945,438.282,0
2688,reranker,0.000616,16.188573,0.111,0
2688,nli,3.131827,9.972648,774.829,0
2689,image_search,3.214041,15.348945,432.421,0
2689,reranker,0.000590,16.188573,0.044,0
2689,nli,2.610317,9.069523,607.937,0
2690,image_search,3.157711,15.348945,416.574,0
2690,reranker,0.000588,16.188573,0.070,0
2690,nli,2.911176,9.972648,701.715,0
2691,image_search,2.576432,15.348945,323.721,0
2691,reranker,0.000672,16.188573,0.094,0
2691,nli,1.840245,6.852407,363.191,0
2692,image_search,2.436632,15.348945,326.949,0
2692,reranker,0.000587,16.188573,0.098,0
2692,nli,3.087119,9.929283,782.529,0
2693,image_search,2.377352,15.348945,314.587,0
2693,reranker,0.000426,16.188573,0.069,0
2693,nli,2.554980,9.972648,601.617,0
2694,image_search,2.386324,15.348945,318.311,0
2694,reranker,0.000588,16.188573,0.106,0
2694,nli,3.076641,9.972648,754.080,0
2695,image_search,2.372348,15.348945,292.386,0
2695,reranker,0.000623,16.188573,0.104,0
2695,nli,2.068313,5.826385,434.035,0
2696,image_search,2.340158,15.348945,308.639,0
2696,reranker,0.000522,16.188573,0.064,0
2696,nli,3.093456,9.972648,765.387,0
2697,image_search,2.335682,15.348945,312.442,0
2697,reranker,0.000565,16.188573,0.073,0
2697,nli,2.891061,9.972648,691.357,0
2698,image_search,2.327612,15.348945,312.304,0
2698,reranker,0.000546,16.188573,0.073,0
2698,nli,2.667277,9.972648,632.433,0
2699,image_search,2.362267,15.348945,294.085,0
2699,reranker,0.000523,16.188573,0.085,0
2699,nli,3.132878,9.972648,805.747,0
2700,image_search,2.347996,15.348945,310.121,0
2700,reranker,0.000600,16.188573,0.081,0
2700,nli,3.124850,9.972648,776.138,0
2701,image_search,2.565703,15.348945,347.313,0
2701,reranker,0.000573,16.188573,0.039,0
2701,nli,2.951115,9.972648,737.339,0
2702,image_search,3.168583,15.348945,427.015,0
2702,reranker,0.000567,16.188573,0.076,0
2702,nli,2.783562,9.581127,695.463,0
2703,image_search,3.130652,15.348945,411.656,0
2703,reranker,0.000610,16.188573,0.078,0
2703,nli,3.150589,9.972648,783.169,0
2704,image_search,3.248551,15.348945,391.164,0
2704,reranker,0.000457,16.188573,0.076,0
2704,nli,3.013578,9.972648,723.673,0
2705,image_search,3.393917,15.348945,448.391,0
2705,reranker,0.000631,16.188573,0.118,0
2705,nli,2.282453,6.653345,516.688,0
2706,image_search,3.035706,15.348945,368.658,0
2706,reranker,0.000618,16.188573,0.115,0
2706,nli,2.481570,9.972648,587.184,0
2707,image_search,2.374068,15.348945,294.094,0
2707,reranker,0.000587,16.188573,0.112,0
2707,nli,1.923309,6.146520,357.701,0
2708,image_search,2.357682,15.348945,308.383,0
2708,reranker,0.001020,16.188573,0.075,0
2708,nli,3.101841,9.972648,759.159,0
2709,image_search,2.360862,15.348945,316.937,0
2709,reranker,0.000579,16.188573,0.104,0
2709,nli,3.150814,9.972648,777.295,0
2710,image_search,2.358998,15.348945,316.298,0
2710,reranker,0.000610,16.188573,0.041,0
2710,nli,1.328242,4.444243,212.985,0
2711,image_search,2.353856,15.348945,283.109,0
2711,reranker,0.000594,16.188573,0.042,0
2711,nli,1.250125,4.580907,181.560,0
2712,image_search,2.407726,15.348945,319.511,0
2712,reranker,0.000570,16.188573,0.049,0
2712,nli,1.247337,4.580907,191.157,0
2713,image_search,2.441127,15.348945,309.910,0
2713,reranker,0.000489,16.188573,0.046,0
2713,nli,3.082125,9.972648,731.658,0
2714,image_search,2.356133,15.348945,312.793,0
2714,reranker,0.000601,16.188573,0.058,0
2714,nli,1.406095,4.580907,223.962,0
2715,image_search,2.324498,15.348945,308.606,0
2715,reranker,0.000501,16.188573,0.043,0
2715,nli,2.444016,9.972648,545.717,0
2716,image_search,2.487496,15.348945,301.742,0
2716,reranker,0.000581,16.188573,0.046,0
2716,nli,1.434576,4.580907,227.812,0
2717,image_search,2.932655,15.348945,389.865,0
2717,reranker,0.000577,16.188573,0.059,0
2717,nli,1.146945,3.606777,161.699,0
2718,image_search,3.025353,15.348945,367.633,0
2718,reranker,0.000546,16.188573,0.038,0
2718,nli,1.365378,4.580907,221.179,0
2719,image_search,2.980073,15.348945,398.032,0
2719,reranker,0.000455,16.188573,0.026,0
2719,nli,1.418472,4.580907,232.040,0
2720,image_search,2.952446,15.348945,352.142,0
2720,reranker,0.000556,16.188573,0.037,0
2720,nli,1.153888,3.907654,160.033,0
2721,image_search,2.939264,15.348945,390.008,0
2721,reranker,0.000485,16.188573,0.028,0
2721,nli,1.047786,3.907654,156.710,0
2722,image_search,2.873637,15.348945,349.832,0
2722,reranker,0.000569,16.188573,0.044,0
2722,nli,2.833234,9.972648,691.859,0
2723,image_search,3.111533,15.348945,420.598,0
2723,reranker,0.000513,16.188573,0.052,0
2723,nli,3.057652,9.972648,781.301,0
2724,image_search,2.354034,15.348945,312.850,0
2724,reranker,0.000559,16.188573,0.048,0
2724,nli,3.110947,9.972648,775.589,0
2725,image_search,2.321601,15.348945,314.110,0
2725,reranker,0.000572,16.188573,0.046,0
2725,nli,0.971767,3.396222,132.846,0
2726,image_search,2.363250,15.348945,320.048,0
2726,reranker,0.000520,16.188573,0.053,0
2726,nli,0.904822,2.997607,126.980,0
2727,image_search,2.322170,15.348945,314.161,0
2727,reranker,0.000541,16.188573,0.043,0
2727,nli,0.968823,3.396222,138.144,0
2728,image_search,2.346916,15.348945,286.390,0
2728,reranker,0.000553,16.188573,0.044,0
2728,nli,1.266557,3.801738,203.535,0
2729,image_search,2.407027,15.348945,319.742,0
2729,reranker,0.000531,16.188573,0.045,0
2729,nli,1.279838,3.801738,212.744,0
2730,image_search,2.389656,15.348945,319.557,0
2730,reranker,0.000489,16.188573,0.040,0
2730,nli,3.088873,9.972648,751.471,0
2731,image_search,2.418766,15.348945,325.204,0
2731,reranker,0.000557,16.188573,0.048,0
2731,nli,1.207137,4.157702,182.292,0
2732,image_search,2.352858,15.348945,286.862,0
2732,reranker,0.000586,16.188573,0.052,0
2732,nli,1.121206,3.641346,173.918,0
2733,image_search,2.313585,15.348945,305.126,0
2733,reranker,0.000559,16.188573,0.055,0
2733,nli,0.912351,2.997607,123.449,0
2734,image_search,2.400606,15.348945,316.638,0
2734,reranker,0.000536,16.188573,0.052,0
2734,nli,2.928406,9.972648,724.805,0
2735,image_search,2.852772,15.348945,378.659,0
2735,reranker,0.000532,16.188573,0.044,0
2735,nli,1.275294,4.444243,200.859,0
2736,image_search,2.998555,15.348945,365.260,0
2736,reranker,0.000561,16.188573,0.040,0
2736,nli,2.458998,9.972648,560.918,0
2737,image_search,3.178372,15.348945,384.225,0
2737,reranker,0.000511,16.188573,0.048,0
2737,nli,0.836899,3.396222,100.967,0
2738,image_search,2.864768,15.348945,384.477,0
2738,reranker,0.000543,16.188573,0.061,0
2738,nli,1.358354,4.444243,209.098,0
2739,image_search,2.873413,15.348945,350.499,0
2739,reranker,0.000531,16.188573,0.055,0
2739,nli,1.189129,3.801738,167.640,0
2740,image_search,2.985046,15.348945,364.039,0
2740,reranker,0.000539,16.188573,0.039,0
2740,nli,1.292155,4.328485,202.462,0
2741,image_search,2.932966,15.348945,354.232,0
2741,reranker,0.000541,16.188573,0.033,0
2741,nli,1.214284,3.606777,184.230,0
2742,image_search,2.321276,15.348945,299.280,0
2742,reranker,0.000545,16.188573,0.048,0
2742,nli,1.284811,4.444243,201.996,0
2743,image_search,2.423235,15.348945,300.160,0
2743,reranker,0.000548,16.188573,0.051,0
2743,nli,1.375695,4.580907,239.139,0
2744,image_search,2.422734,15.348945,302.151,0
2744,reranker,0.000522,16.188573,0.035,0
2744,nli,0.983672,3.365660,129.800,0
2745,image_search,2.425156,15.348945,294.462,0
2745,reranker,0.000558,16.188573,0.041,0
2745,nli,1.116533,3.907654,167.846,0
2746,image_search,2.307265,15.348945,282.168,0
2746,reranker,0.000583,16.188573,0.053,0
2746,nli,1.372059,4.580907,227.747,0
2747,image_search,2.307782,15.348945,282.448,0
2747,reranker,0.000589,16.188573,0.056,0
2747,nli,1.087889,3.503445,155.017,0
2748,image_search,2.308569,15.348945,286.162,0
2748,reranker,0.000543,16.188573,0.048,0
2748,nli,0.897786,2.974722,117.387,0
2749,image_search,2.307578,15.348945,302.236,0
2749,reranker,0.000557,16.188573,0.039,0
2749,nli,1.215209,3.606777,178.290,0
2750,image_search,2.371699,15.348945,309.638,0
2750,reranker,0.000527,16.188573,0.039,0
2750,nli,2.529809,9.038302,581.395,0
2751,image_search,2.329466,15.348945,284.408,0
2751,reranker,0.000569,16.188573,0.091,0
2751,nli,2.700340,9.435059,645.899,0
2752,image_search,2.328986,15.348945,314.072,0
2752,reranker,0.001277,16.188573,0.107,0
2752,nli,2.809541,9.972648,674.026,0
2753,image_search,2.412444,15.348945,325.331,0
2753,reranker,0.000605,16.188573,0.117,0
2753,nli,2.963978,9.972648,726.068,0
2754,image_search,2.702550,15.348945,328.382,0
2754,reranker,0.000450,16.188573,0.074,0
2754,nli,2.353272,9.630646,536.213,0
2755,image_search,3.615338,15.348945,475.099,0
2755,reranker,0.000547,16.188573,0.101,0
2755,nli,2.142625,7.563538,459.616,0
2756,image_search,3.219475,15.348945,432.707,0
2756,reranker,0.000444,16.188573,0.076,0
2756,nli,3.013790,9.972648,762.945,0
2757,image_search,3.523248,15.348945,473.932,0
2757,reranker,0.000583,16.188573,0.106,0
2757,nli,2.531774,8.108615,579.974,0
2758,image_search,3.042761,15.348945,363.693,0
2758,reranker,0.000732,16.188573,0.118,0
2758,nli,3.125244,9.972648,764.820,0
2759,image_search,2.360982,15.348945,318.515,0
2759,reranker,0.000573,16.188573,0.104,0
2759,nli,2.390109,7.442537,530.514,0
2760,image_search,2.360594,15.348945,320.413,0
2760,reranker,0.000567,16.188573,0.043,0
2760,nli,1.608945,5.285141,293.748,0
2761,image_search,2.363381,15.348945,293.842,0
2761,reranker,0.000471,16.188573,0.073,0
2761,nli,3.372698,9.972648,827.127,0
2762,image_search,2.340027,15.348945,285.564,0
2762,reranker,0.001072,16.188573,0.124,0
2762,nli,2.090864,6.948897,451.301,0
2763,image_search,2.348689,15.348945,313.060,0
2763,reranker,0.000442,16.188573,0.071,0
2763,nli,3.163689,9.972648,788.915,0
2764,image_search,2.336826,15.348945,310.718,0
2764,reranker,0.000453,16.188573,0.076,0
2764,nli,2.339553,8.560406,540.053,0
2765,image_search,2.381879,15.348945,299.897,0
2765,reranker,0.000635,16.188573,0.068,0
2765,nli,0.567440,2.160664,67.165,0
2766,image_search,2.322684,15.348945,287.370,0
